Content,Url,Date,,Consumer Sentiment Classifier,Automatic Classifier
"We went to GLJW to create a custom engagement ring without knowing anything about the process. We were paired with Rebecca and had the best experience! From start to finish, Rebecca was thoughtful, knowledgeable, and patient as we weighed all of our options-from settings to ring details to diamonds. I was so impressed with GLJW’s  level of service, professionalism, and expertise. Last but certainly not least, I am in love with my ring! It’s absolutely beautiful and everything that we envisioned. Thank you GLJW and Rebecca for creating a beautiful piece of jewelry that represents our love and our style.",https://www.trustpilot.com/reviews/602e9e0bf85d750b989969ac,2021-02-18T17:04:11.0000000Z,,Positive,Excellent Customer Service
"I went to Greenlake Jewelry to design a ring after my fiance surprised me with a stone. Ellen was very informative, showing me many options, and was patient with my indecisiveness. I viewed three different mockups before deciding and also had the prong shape changed at the end. I was initially stressed at playing arts and crafts with so much money, but they made the whole experience pleasant and I love the end result. The total cost was actually less than it would have been from one of the big name online custom retailers.",https://www.trustpilot.com/reviews/602db92a679d97052cdb7bcc,2021-02-18T00:47:38.0000000Z,,Positive,Excellent Customer Service
"I worked with Vinh on creating an engagement ring. He was fantastic to work with from the very first meeting with my fiancee just giving us a basic introduction on engagement rings, to each time I worked with him individually to pick out a perfect diamond, getting it on a temporary setting so I could do my proposal in Hawaii and then creating the perfect setting with my fiancee. Cannot say enough about how great the experience was!",https://www.trustpilot.com/reviews/6023f148679d9708b4d1b62a,2021-02-10T14:44:24.0000000Z,,Positive,Positive Experience Overall
"This is the second set of rings I’ve purchased from Green Lakes. They designed and created my first wedding set 10 years ago and they just created my upgrade wedding set replacement. After many years I was able to get the center stone I really wanted ( my rings are made custom to fit the center stone) which meant new rings! I provided the center stone and most of the accent stones; had them set in rose gold - I detailed exactly what I wanted , sent inspiration photos and relied on the opinion of the artist for final detailing decisions. My rings are stunning!",https://www.trustpilot.com/reviews/601c486a679d9708d825dd6c,2021-02-04T19:18:02.0000000Z,,Positive,Custom Design Process
"My husband and I had our wedding rings created at Green Lake Jewelry Works six years ago, and went back this year to have a right hand ring created for my birthday  Working with Ben was an absolute pleasure.  He had multiple samples of the unique engraving we wanted to incorporate created and provided input and his expert advice on its design.  Ben stayed in constant communication about its progress along the way, and it turned out beautifully!",https://www.trustpilot.com/reviews/6004a345755dc107e880d775,2021-01-17T20:51:17.0000000Z,,Positive,Positive Experience with Designer
"Sophia did a beautiful job honoring my pet who passed away prematurely from an unforeseen health condition. I had her ashes turned into a black diamond and she worked with my ideas in a stunning and timeless way to form the most gorgeous ring. It turned out better than expected considering price constraints. It felt odd having her ashes in a box, but now I can keep her with me always in a way that’s personal, permanent, and beautiful. Thank you again Sophia!",https://www.trustpilot.com/reviews/5ff75846755dc107e0da44fc,2021-01-07T18:51:50.0000000Z,,Positive,Beautiful and Unique Ring Design
I came across this company in a google search hunting for gift ideas for my wife’s and my 10 year anniversary. I reached out and got a very quick reply and over the next few weeks I was able to help in the design of my wife’s family ring. Every step of the process was delightful! I was able to get progress photos of my ring and they were able to expedite the build as our anniversary is two days after Christmas. My wife was super pleased with it and I’ve since recommended it to a few of my friends too. I look forward to doing business with them again.,https://www.trustpilot.com/reviews/5ff545c1755dc107e0d86746,2021-01-06T05:08:17.0000000Z,,Positive,Custom Design Process
"Green Lake Jewelry is absolutely amazing! I worked with Ben for months to design my dream ring. He explained all the different options along the way and in the end I got my perfect ring. They put so much detail, it's a fox laying wrapped around a diamond, with celtic knots on the sides with emerald chips and additional engraving on the sides. They worked so hard on it and send a wax model for me to try on. I requested some minor adjustments and they didn't hesitate and sent me another model to review again. By the time I received the final ring I was in tears, it was better than I ever could imagine. I receive compliments all the time. To have such an amazing ring, specific to me, unique and beautiful. It's been a year and it's still just as amazing as the day I received it. VERY high quality, high customer service and quick response time. I wouldn't hesitate to use them again for ALL of my jewelry needs. Additionally considering the work they do the cost was extremely reasonable. Thank you sooooo much for making my dream come true!",https://www.trustpilot.com/reviews/5ff49d3f755dc107e0d7f3fd,2021-01-05T17:09:19.0000000Z,,Positive,Custom Design Process
Green Lake Jewelry was awesome to work with specifically Erich our designer.  The entire process of creating our custom rings went smoothly and we couldn't be more happy with how it turned out.  I was nervous about going through this process with a company that is in another state but the communication and attention to detail of what we wanted was outstanding!  Strongly recommend this company and Erich for any custom jewelry needs!,https://www.trustpilot.com/reviews/5fee326f755dc1032c08c7d7,2020-12-31T20:19:59.0000000Z,,Positive,Positive Experience Overall
"Working with Sophia was great, but the piece was too light (not enough gold) given the price paid. At a minimum, she should have offered up a heavier version at the price of gold since most of the cost went into the custom design.To be more succinct (clear), if the price of gold was $2000 and the piece weighed 7 grams, and the price of the pendant was $1600, we can conclude the gold component reflected 25% of the cost. So, taking that math one step further, had the piece been made to weigh out at 14 grams, then the additional material cost would have been another $400. In hindsight, I would have gladly paid the additional $400, but was never given the option.C'est la vie. My daughter loved it, I just wish it had a bit more sustenance to it.UPDATE - Jan 22, 2021: Amazing service, I changed my rating to 5 stars and would have given 10 if that option was an option. Following my original post, Sophia reached out and offered to address the weight issue - at no charge! We accepted and a month later our re-tooled pendant arrived. My daughter loves it, I love Green Lake Jewelry and Sophia. If you are looking for an honest jeweler, look no further than Green Lake Jewelry. ---Mike",https://www.trustpilot.com/reviews/5fe9e877755dc107e0d0a684,2021-01-22T14:56:30.0000000Z,,Negative,Custom Design Process
"I decided to upgrade my wedding ring setting and after visiting many jewelry stores, Green Lake Jewelry had the best selection. From the moment I stepped into the store, the customer service was impeccable. Greeted with a smile (smiling eyes since we were all wearing masks) and a feeling of welcome. Very knowledgeable staff that heard every aspect of my ring design. They have a website that I could communicate with my ring designer which is helpful for the progress of my ring. The turn around time was 10 weeks for a beautiful setting plus a shadow ring. It was a long process but the finished product is worth it. I just love my new ring. My only critique is with their email communication. It could be improved by a more timely response, but otherwise, calling the store with updates worked well too. If my designer was off that day, the other staff were helpful in my ring’s progress. In addition, they are also concerned about the care and status of my ring. I can drop by anytime for a ring cleaning and I have a schedule to stop by every 6 months to check the setting. I highly recommend Green Lake Jewelry and I would use them again in a heartbeat.",https://www.trustpilot.com/reviews/5fd89cf4755dc107e0c3a2d9,2020-12-15T11:27:12.0000000Z,,Positive,None
"I've worked with Green Lake Jewelry since they made our engagement and wedding rings back in 2001. Since then, I've come to them to design creative, original pieces with both gems that I brought to them and gems that they've obtained. It's always a wonderful experience. For their latest creation, they took a pair of my birthstones to craft a one-of-a-kind hinged pendant. So wonderful! I'll see them again for another piece, no doubt. I don't know what it will be, but I know that it will be marvelous.",https://www.trustpilot.com/reviews/5fd3648e755dc10b481f2329,2020-12-11T12:22:38.0000000Z,,Positive,Custom Design Process
Your designer Ashley worked with my wife and I to help pick out a fabulous diamond for her engagement ring. She helped narrow down our criteria for the caliber and shape of diamond we wanted to purchase and showed us a number of stones. We couldn't be happier with the diamond that she sold to us and I hope my wife will enjoy it for many years to come.,https://www.trustpilot.com/reviews/5fd1341e755dc10b481d4b04,2020-12-09T20:31:26.0000000Z,,Positive,Excellent Customer Service
"I cannot say enough wonderful things about Green Lake and the team.  They are professional, personable, and beyond talented. I’ve never had such a great experience; I’m still beaming fromEar to ear! I live on the east coast and found Green Lake randomly in a google search. I reached out regarding my wedding band - married was than 2 years a d it was causing me to get a severe rash around my finger and hand (it was platinum) to the point where I couldn’t even wear it and it took my hand several weeks to heal. I cannot tell you what an awesome and amazing experience I had with them. After several initial discussions with them on what was going on, what I wanted (remake the setting using my stones), sent them pics of my band and my engagement trying - they came back with proposals.  Rebecca was my consultant and designer, she is beyond amazing! She took the time to explain their processes, give me understand on what could be causing my issues and was wonderfully pleasant to speak with. They sent me a band to test for a few weeks before we moved forward. Once confirmed I had no issues, I sent them my actual band after and they called me saying that they had 3 people examine my band to confirm it was platinum and they wanted to triple check I really wanted to remake it - how many companies would do that?!  They also offered to do a professional deep clean and send it back to see if I still had issues before moving forward.  Once we decided to move forward,Rebecca kept me in constant contact in where they were with the process - confirming details of what I liked/ddi t like/maybe wanted to change with my band. She sent me CAD designs, after I approved they made a wax mould and sent it to me to approve and sent me ring sizers to confirm my ring size. They used the existing stones from my original bands, recycled my old band (credited against the total), and it took them about 4 weeks to do it. Everyone he commented how beautiful mom new band looks - it’s slimmer, less chunkier, and the detail they put in to make the stones prominent over the metal is wonderful. Again, they are an incredible team that if I’m in the position again to have some created, they will be whom I contact.",https://www.trustpilot.com/reviews/5fc26a975e693f08f00d2321,2020-11-28T15:19:51.0000000Z,,Positive,Positive Experience Overall
"We loved our experience with Greenlake! The customer service is excellent! The staff are knowledgable, friendly, and helpful. They appear to be taking csreful precautions during Covid-19, and accept appointments online. We made a custom ring and a wedding band based on something they already carried - both are absolutely GORGEOUS!!! And, they even made a video webpage for our custom piece after it was completed - how cool! Thanks, Greenlake!",https://www.trustpilot.com/reviews/5fc1e31f5e693f0b1003ae1c,2020-11-28T05:41:51.0000000Z,,Positive,Excellent Customer Service
"I worked with Greenlake over the last few months to get a custom engagement ring made. Overall I would say it went excellently. Some major pros:-Great communication (pretty much constant) using their site-Very educational, they took extra effort to work with me and my partner to teach us about diamonds, rings, styles, restrictions etc. -Collaborative on the custom ring design went very well. They found a way to work with me in a way that made me feel like I was driving design decisions while they made sure the end result was beautiful-iterative. They didn't move forward to next steps in the process till I was comfortable and understood what would happen nextMost importantly the final result was phenomenally beautiful. I will be returning to work with them again in the future and would recommend them zero doubt.",https://www.trustpilot.com/reviews/5fb1af7b5e693f0a8427f2d7,2020-11-15T22:45:15.0000000Z,,Positive,Excellent Customer Service
"We worked with Sophia and she was brilliant as I am very visual and she took our ideas and overlayed her interpretation digitally on the image I sent her so we could see and agree easily on what our outcome goals were. Absolutely love our finished product!! We also opted to get a diamond replaced in my husband's wedding ring and that was seamless, matches the others well as they are champagne in color and we're looking forward to working with her on more projects in the near future.  A+++",https://www.trustpilot.com/reviews/5fad75b15e693f0a84255bc6,2020-11-12T17:49:37.0000000Z,,Positive,Positive Experience Overall
"We had a very good experience with Green Lake Jewelry. My fiancée and I designed an engagement ring with Rebecca as our designer. She helped us to make the ring that we imagined into reality. Before coming to Green Lake, we had been working with another company but we didn't feel that they really took the time to understand what we were looking for. We are very glad that we made the choice to switch to Green Lake. Rebecca was very patient and ensure that we capture all the details that we wanted in the ring. We enjoyed the process and the ring is beautiful and it is exactly what we imagined.",https://www.trustpilot.com/reviews/5fa874c85e693f0a8421a2aa,2020-11-08T22:44:24.0000000Z,,Positive,Positive Experience Overall
"I came to Green Lake Jewelry feeling pretty frustrated and hopeless. I had been married for two years already with an engagement ring I ADORED but a wedding band that had never felt quite right. After the wedding band lost a diamond and I started getting a run around from the company that the ""lifetime"" warranty might not cover that, it was the last straw. I embarked on a quest to find the proper wedding band of my dreams that I loved as much as my engagement ring! I tried SO MANY jewelry stores and came empty time after time. Every time I walked in and said ""nature inspired"" the poor sales associates would sort of scratch their heads and offer me the best they had. So I was feeling pretty discouraged when I came into Green Lake Jewelry and gave the same spiel to Rebecca. And she blew me away right away!! Immediately after seeing my engagement ring she began drawing sketches for me and showing me possible wedding ring shapes that would fulfill my desires: could be worn separately but also add some va va voom with my engagement ring.After sending her some inspiration pictures from the closest wedding ring option I found previously so generated a model that I instantly fell in love wiht. It's like she looked into my brain and knew exactly what I wanted!! Then came the wax viewing and finally the real deal and oh my god I can't sing enough praises. i LOVE my set now, and it brings me so much joy to see them together. Plus I can wear just my wedding band and it actually looks naturey without the engagement ring!! It was hard to live without my engagement ring for 5-6 weeks but it was so worth it!! And while the price was at the edge of our budget, the final result was worth every penny! You can tell an incredibly talented team of artists and jewelers worked to make my dream a reality, and can you really put a price tag on that? Don't wait, just go to Green Lake Jewelry if you ever want a custom piece and let them blow you away!",https://www.trustpilot.com/reviews/5f98ae095e693f06f87346ed,2020-10-27T23:32:25.0000000Z,,Negative,Custom Wedding Bands
"I had a loose diamond and wanted to have a white gold ring designed; I have noticed GLJ for years and wanted to visit; this was my chance.  Rebecca wasfriendly and helpful and the timelines she gave me were not accurate; the mock up of my ring and the final product did not take as long as she thought.  I love my new ring and look forward to visiting you again in the future.  Thank you, Rebecca and Green Lake Jewelry works.",https://www.trustpilot.com/reviews/5f963cd4798e6f04a41d4a01,2020-10-26T03:04:52.0000000Z,,Positive,Positive Experience Overall
"My experience at Greenland Jewelry was fantastic, especially as a first timer. Cleanliness, professionalism, craftsmanship, personability,etc....Truly great! Chelsea Knight was amazing at taking in my thoughts, as abstract as they were, and made something unique and special...so much so I want to keep the engagement ring for myself!!!",https://www.trustpilot.com/reviews/5f948333798e6f04a41c9927,2020-10-24T19:40:35.0000000Z,,Positive,Positive Experience Overall
"After having not 1, but 2 incredible experiences at Greenlake Jewelry, I refuse to buy jewelry anywhere else! I came in wanting a very specific engagement ring and Sophia let me look at more than 20 different sapphires until I found the perfect one. She then helped me design the perfect ring and kept me updated throughout the whole process. I absolutely LOVE my ring and could not be happier. I asked Sophia to help design my wedding band as well and again, the process from beginning to end was flawless.Get your custom jewelry made here. I promise you won’t regret it!",https://www.trustpilot.com/reviews/5f8f9f27798e6f0aa0aa5849,2020-10-21T02:38:31.0000000Z,,Positive,Positive Experience Overall
We had the pleasure of working with Ben for our custom design and are so happy with our ring! It’s a beauty. Ben made the process easy and enjoyable. Our whole experience was incredible - from the design process to choosing our diamond and every step in between. We highly recommend going the custom route for an engagement ring and working with Ben!,https://www.trustpilot.com/reviews/5f8e8068798e6f0aa0a968ae,2020-10-20T06:27:11.0000000Z,,Positive,Positive Experience Overall
"Green Lake already had a track record of designing beautiful rings that perfectly fit our friends, so when it came time to design one for for my partner they were already in my top three. Weighing their depth of experience, long history of beautiful rings, large pool of talented designers, and easy to use design pages choosing Green Lake was a no-brainer.From start to finish Green Lake's professional designers work with you to understand where you're at and what your vision for your ring is. I was fortunate to have Ashley Y as the designer for our ring as she helped take the stress out of making such big decisions. Each step of the way she helped me focus in on the next step of the process and made sure I had a good understanding of what it was I was deciding on. Before I knew it Ashley had three gorgeous designs ready and knowing our ring was right there in front of me we were on to production. Only a handful of weeks after we started, I had our ring in hand and one decision left to make: how do I propose?Now that we're engaged, we have Green Lake and especially Ashley to thank for making it both easy and extra special. I give both of them 5/5 shiny diamonds and can't recommend working with them enough.",https://www.trustpilot.com/reviews/5f8c7811798e6f077061c7b4,2020-10-18T17:14:57.0000000Z,,Positive,Positive Experience Overall
"We could not be happier with the service and quality from Green Lake Jewelry. From day 1 of looking at stones, Mitch was there to help us and answer any questions we had. Mitch is professional and knowledgeable. The customer support at Green Lake is top notch. They were responsive online and on the phone. When Mitch was out on one of his days off another staff member was able to assist.The best part of this experience (besides the ring of course!), was how Mitch was able to get the ring delivered on such a short timeframe! My fiance and I planned a last minute weekend trip to Vermont to see the foliage and Mitch was able to get the ring delivered in time for our trip! It truly made the proposal for Meghan and I exactly what she dreamed of. We'd recommend Green Lake to anyone looking for an engagement ring, or other jewelry. We love that the ring the team created is one of a kind. 12/10!!",https://www.trustpilot.com/reviews/5f8c3acd798e6f0770619e77,2020-10-18T12:53:33.0000000Z,,Positive,Positive Experience Overall
"Green Lake Jewelry is the best of the best.  You can't go wrong!  My husband and I had our wedding bands custom made here 10 years ago, and just had a special 10-year anniversary ring made.  The  designers are great, they stay in communication throughout the whole process so you know exactly what's being done.  I wouldn't go anywhere else for unique, custom made jewelry.",https://www.trustpilot.com/reviews/5f8b2a80798e6f0bcc48181b,2020-10-17T17:31:44.0000000Z,,Positive,Custom Design Process
My fiancé and I are very happy with our wedding rings. Sophia was a pleasure to work with and guided us through the whole process. I chose a design with a sapphire and was especially impressed with the gem selection as well as getting to view the gem in a variety of different light spectrums before purchasing.,https://www.trustpilot.com/reviews/5f8b0f87798e6f0bcc4805a8,2020-10-17T15:36:39.0000000Z,,Positive,N/A
"My partner and I couldn't have had a more positive experience with Green Lake - we feel so lucky to have found them! From the first time we walked in, we felt welcomed and comfortable to explore whatever kind of engagement ring design we were curious about. The whole process was very transparent, and we were able to stay in constant communication with our designer through the website. We loved all the mockup pictures provided by our designer, and once you get your finished ring, they even send you a link to a webpage detailing the whole design and production process with photos that is perfect for sharing with friends and family. There's no rush or pressure to make a decision or buy something more expensive. I should also add that Green Lake is very LGBTQ+ friendly and they made my partner and me feel welcomed and well taken care of.",https://www.trustpilot.com/reviews/5f874217798e6f07705ec081,2020-10-14T18:24:45.0000000Z,,Positive,Positive Experience Overall
"We designed a custom engagement ring with Green Lake Jewelry and we are so so so happy with how it turned out and the whole design process! We worked with Ben in the Bellevue studio and he was fantastic, although I am sure all designers are great. The whole process from design to getting the ring took about 2 months and Ben was very communicative throughout the entire time. He met with us to figure out which center stone would work best for us based on our budget and placed the order for us. We got to come back in and see the stone in person once it arrived and try it on in the wax model. We could make changes / adjustments throughout the entire process and felt the pricing was very fair. They are true artists and professionals - we had a very simple design but they still put so much effort and attention into our ring! Highly highly recommend working with Green Lake Jewelry Works for any jewelry needs.",https://www.trustpilot.com/reviews/5f848d86798e6f07705bf9d1,2020-10-12T17:08:22.0000000Z,,Positive,Positive Experience Overall
I searched for a jeweler that would create my unique ring. I had just about given up but then I found Green Lake Jewelry online. At first I thought they would be like the rest and tell me that they couldn’t do it. They were different from the beginning. They were friendly and kept me involved every step of the way. They used my ideas and my designs and made my ring. My designer was Ashley and she was amazing! I highly recommend Green Lake Jewelry!,https://www.trustpilot.com/reviews/5f7ec4f3798e6f0b94f2a509,2020-10-08T07:52:10.0000000Z,,Positive,Positive Experience Overall
"My experience with Green Lake Jewelry and Rebecca was fantastic! She greeted me with a smile as well as genuine interest in my proposal plan, and worked with me every step of the way to make sure the ring was everything I wanted. I was so impressed with the customer service and exceptionally beautiful ring. Thank you!",https://www.trustpilot.com/reviews/5f738247798e6f0aa4e76d07,2020-09-29T18:51:51.0000000Z,,Positive,Excellent Customer Service
"We had some friends that just used this store and had a great experience so we thought we'd try. We went in for an appointment which was great. We were walked through everything, some great options were laid out and we ended up going with the most simple ring possible with just a band and a 6 prong setting for the gem. We pay and get an estimate for the 12th, several weeks away. All is good. I call on the 10th and ask if the estimate is accurate and if we are on track for the 12th. They tell me yes and ask if I had plans for that weekend and I told them I had something in mind and needed to know if the ring would be done. They told me it was in setting and should absolutely be ready by that date and they'd call me. It's 5pm on the 12th and I call an hour before closing and ask if its ready and they say no. It won't be ready today, not even tomorrow, maybe not even the day after. Probably the 16th. They'd call me and let me know. I told them they confirmed the estimate which is why I called to check in the first place. The 16th comes and I don't get any contact. I call at 5 again. It's still not done and it's gonna be ""till the end of the week."" They say they'll call. Well the end of the week comes and it looks like third time's the charm and they got that estimate right, and I get a call to pick it up. The ring is great. We got what we paid for. The customer service was sub par, especially for something I'm paying thousands for. I get better service at my auto shop. I was never one contacted about any delays despite calling for a confirmation of estimate, and having it confirmed. They made me call them twice. That's not okay. I had a whole engagement planned for the 13th that I went through with because they assured me the ring would be done and I had to propose without it. I wouldn't do business here again. Great ring, bad service. That said, my friends loved this shop and the whole process but I can only speak to my experience.",https://www.trustpilot.com/reviews/5f7184e3798e6f0aa4e5ff6b,2020-09-28T06:38:27.0000000Z,,Positive,Positive Experience Overall
Great experience working with Ashley on creating my engagement ring. I was able to send some examples of a ring that I liked online and working with her we were able to re-create a much better version of it. I wanted a thin delicate ring and the team did an amazing job ensuring my final ring was both delicate but also sturdy so it would last a lifetime with the diamond protected. Would definitely recommend!,https://www.trustpilot.com/reviews/5f6ec614798e6f0aa4e4dbd2,2020-09-26T04:39:48.0000000Z,,Positive,Positive Experience with Designer
"I could not be happier with my experience, support, and custom jewelry from Green lake jewlers.  We were supported all along the way from the choice of the rings and setting, to the diamond itself, with Brant and Benjamin making sure we were getting exactly what we wanted.  The ring is drop dead gorgeous and I am sure I will never stop staring at it.  The perfect symbol for the rest of my life with the man of my dreams... the ring of my dreams!",https://www.trustpilot.com/reviews/5f6e5a1a798e6f0aa4e4be9e,2020-09-25T20:59:06.0000000Z,,Positive,Positive Experience Overall
"Robert, from Green lake Jewelry Bellevue has designed two rings for me so far.  His attention to perfection and quality of diamonds being used were the very best! He was easy to communicate my design idea to and nailed the rendering / drawing quickly.  They conduct their business with honesty and integrity.   I highly Recommend them to all!",https://www.trustpilot.com/reviews/5f6e48e9798e6f0aa4e4b0d3,2020-09-25T19:45:45.0000000Z,,Positive,Excellent Customer Service
"Ashley did an amazing job helping me design custom engagement and wedding rings! She was incredibly helpful throughout the entire process, and the Green Lake team did wonderful work executing her designs. I couldn't be any happier with the rings and can't wait to wear them for the rest of my life!!!",https://www.trustpilot.com/reviews/5f68dcd002e8570a48775fb2,2020-09-21T17:03:12.0000000Z,,Positive,Custom Design Process
"We've now ordered two rings from Green Lake Jewelry and have been thrilled with the quality of both. Their attention to detail is outstanding and their service is top notch. They communicated with us through out the entire process from start to finish. There was never a feeling of having been ""sold"" so now you weren't a priority. All of this is particularly remarkable considering we completed the entire process from over a thousand miles away in a virtual format (and prior to Covid). We both highly recommend Green Lake, you won't regret the decision.",https://www.trustpilot.com/reviews/5f5d322e02e8570acc36b75a,2020-09-12T20:40:14.0000000Z,,Positive,Excellent Customer Service
Chelsea was very pleasant to work with. Responded quickly and answered any questions I had thoroughly and had great suggestions for the design of my engagement and wedding bands. She's very talented and knowledgeable. The place was clean and looked nice. I was greeted immediately upon entry and was in and out of the store to pick up my rings in 15 min.,https://www.trustpilot.com/reviews/5f5d2a3c02e8570acc36b44c,2020-09-12T20:06:20.0000000Z,,Positive,Positive Experience Overall
"I wasn't big on the whole ring thing in the first place, but I am so happy my fiancé convinced me that custom bands would be worth it. Sophia was great at bringing to life his very specific idea of roots wrapping around gems and my very vague ""I don't want it to snag on sweaters."" Sophia was very communicative throughout the process and we really felt involved in shaping the design with the feedback we gave. It truly was a collaboration to give us wedding bands that captured our personalities and our love. Also, the shop's COVID procedures made us feel really safe going into the store for the initial consultation, picking gems, trying on our molds, and picking up the final rings.TL/DR: We LOVE our rings!",https://www.trustpilot.com/reviews/5f59668602e8570650b5d611,2020-09-09T23:34:30.0000000Z,,Positive,Custom Design Process
"Excellent ExperienceI was impressed with how customer-driven Vinh was. I was and probably still am a complete novice when it comes to jewelry, but Vinh made sure I had all the objective information (pros and cons, reason, cost, short & long-term effect, etc.) needed to make design decisions throughout the project. Most importantly, I did not feel any pressure to make decisions, which I am extremely appreciative of. I am confident that a good portion of the price went towards the customer service aspect of the project. He also responded to me through the design page within 48 hours though I would say his average response time was less than 8 hours. Every response he provided was thoughtful and direct. The design page overall was a great tool throughout the process, especially with COVID stuff.The end result was exactly how I had imagined it and more (though we have to do a slight resizing, which was on me). I am sure we will cross paths when more projects come up in the near future.Thanks again!",https://www.trustpilot.com/reviews/5f52a13902e85708c8e02c57,2020-09-04T20:19:05.0000000Z,,Positive,Excellent Customer Service
"Sophia (a Green Lake Designer) did an amazing job!! We LOVE the surprise engagement ring she designed.My now fiance gave me a few photos a while back of rings she liked, and Sophia helped use that and some personal details about my fiance to build something truly unique and quite stunning.Best of all, Sophia was super patient with my sometimes repetitive or oddball questions. I appreciated that a LOT. I will be recommending Green Lake Jewelry to my friends and family :).",https://www.trustpilot.com/reviews/5f4e55af02e85708c8dd69ff,2020-09-01T14:07:43.0000000Z,,Positive,Positive Experience Overall
"Ellen (our designer) was amazing, the ring itself looks incredible and was made with exquisite craftsmanship. If I was reviewing anyone involved in the process of designing & creating the ring it would be immediately 5 stars. Honestly my only critique is around the retail space and the packaging. Given the high cost of the item itself I would say the packaging and space didn't feel premium (the ring itself did to be clear).I wish I could leave a 4.5 star review because with some better interior design, lighting, branding, and some beautiful packaging they could do the beautiful work of their designers and artisans justice. We almost didn't choose Green Lake Jewelry because its brand presence made it look less high quality than it is.",https://www.trustpilot.com/reviews/5f3ed2a802e85708c8d5538e,2020-08-20T19:44:40.0000000Z,,Positive,Excellent Customer Service
"I can’t say enough positive things about my experience with Green Lake Jewelry! I worked exclusively with Chelsea to design and purchase the perfect engagement ring. Chelsea was professional, courteous, prompt in her communication, and brilliant in her helping me with the creative process of designing the ring. Chelsea made the entire experience so easy and comfortable for me! My fiancé was so thrilled with the final product as I knew she would be :)We returned a couple weeks after getting engaged to get the ring re-sized and they completed that in less than a week. At the same time, Chelsea helped us find the perfect wedding bands. If you’re looking for a place to have a custom engagement ring made, look no further than Green Lake Jewelry Works and Chelsea comes highly recommended. I will certainly visit them again for a future jewelry purchase.",https://www.trustpilot.com/reviews/5f32f47c1a5a690268480132,2020-08-11T19:41:48.0000000Z,,Positive,Positive Experience Overall
Green Lake Jewelry helped me turn an old bracelet into a necklace. The bracelet contained charms of all the countries my son and I have traveled together. I wore it everyday but the charms were being pulled off of it with such constant wear. So Green Lake Jewelry gave me the idea of turning it into a necklace. I can still wear it all the time but without worrying about losing any charms!,https://www.trustpilot.com/reviews/5f32a2e51a5a690788a693b8,2020-08-11T13:53:41.0000000Z,,Positive,Custom Design Process
"An amazing experience. Ben and the entire staff that helped handle the ring design process, start to finish, did everything right! Their customer service was second to none. The ring is more meaningful when it truly comes from the heart and not something mass produced. Green Lake Jewelry covered every detail!",https://www.trustpilot.com/reviews/5f2e9da51a5a690268459dbb,2020-08-08T12:42:13.0000000Z,,Positive,Excellent Customer Service
"Over the course of a year, I worked with Lena to design the engagement ring of my dreams! I appreciated her patience during the process. Once my mind was set on the design, Green Lake Jewelry allowed me to use all of my own diamonds as they have sentimental value. Lena is a talented artist, I loved the concept drawing. I actually framed it and placed it in my office. I was so nervous to see the final product as I had an idea of what I was hoping for. She couldn’t see because I had a mask on but my jaw dropped when she opened the box. I could not be any happier with my ring, it is my absolute dream ring and I look forward to wearing it forever. It’s now an heirloom piece I look forward to passing on one day. Thank you Lena and Green Lake Jewelry for your patience, flawless execution, and beautiful craftsmanship.",https://www.trustpilot.com/reviews/5f2aa52f1a5a6907a47b325e,2020-08-19T12:51:12.0000000Z,,Positive,Positive Experience Overall
My goal was to find a piece of jewelry to celebrate my 50th birthday. The entire process was easier than I thought it would be. Sophia was very helpful and patiently answered all of my questions as I am a novice to gemstones. Her design suggestions resulted in a beautiful ring which I will treasure.,https://www.trustpilot.com/reviews/5f16df8c3f06f208b4f0a62d,2020-07-21T12:29:00.0000000Z,,Positive,Positive Experience Overall
"Every experience I’ve had at Green Lake Jewelry has been spectacular. The staff are always very nice, knowledgeable, and are non-pressuring. They always took time to make make sure I understood my options, and were essential in helping me create the most perfect engagement ring that was better than I could have ever hoped, while remaining in my budget.",https://www.trustpilot.com/reviews/5efdecb43f06f20658d0536b,2020-07-02T14:18:28.0000000Z,,Positive,Positive Experience Overall
"Sophia listened to us, offered ideas, and worked multiple iterations of the design for us to view. Once she made the sketches, we asked for several prominent features from different sketches. She gladly made a new sketch with those features together until we had the perfect ring design! Sophia also found us a diamond IF d color flawless cut, shape, and fit the ring perfectly for a good price!",https://www.trustpilot.com/reviews/5efaf86c7dd75306b8d12b71,2020-06-30T08:31:40.0000000Z,,Positive,Custom Design Process
"I found you online just looking for something unique for my partner that could match up with my antique 1914 ring. Chelsea was so kind and informative she helped me get a few stones placed in the top of the ring. Her customer service was top notch and I felt like I was her only client (although I know that’s not true) When I received the ring it was just beautiful, the craftsmanship was flawless and really gave it that antique feel and look that i was hoping for. I will definitely recommend Green lake Jewelers for anyone looking for that perfect ring!",https://www.trustpilot.com/reviews/5ef609e77dd75306b8ce54b9,2020-06-26T14:44:55.0000000Z,,Positive,Positive Experience Overall
