Date,Rating,Reviews
05/07/2009,9,"Pulp Fiction is a landmark film and one of the best of the nineties. The story revolves around L.A lowlifes which include,two hitmen,bank robbers and a boxer.All played superbly by John Travolta,Samuel.L Jackson and Bruce Willis. Quentin Tarintino`s script is brilliant and whoever has seen this would agree with me,it has excellent dialogue and everything fits in. Everything about this movie is top notch,the acting,the screenplay,the cinematography and direction. Overall a defining moment in film history and a great film.10/10"
30/06/2009,9,"Pulp Fiction is one of the last great American films of the 20th century, a pastiche of crime, thriller and action tropes compressed into one masterwork of directing, story-telling and comedy. After viewing this film so many times that I have lost track within the last year alone, I never fail to see more hidden details and more beauty within Tarantino's work here. I would argue that this film surpasses all of the elements inspiring it, that it is truly a film greater than the sum of its' parts. The fractured narrative, dark comedy and characters all weave you into a world that is grimy and filthy yet never loses its' veneer of pure, unadulterated fun. The film draws you in with it's one-liners about Big Kahuna burger and the famous scene in Jimmy's kitchen, but what really enthralls me as a viewer is the masterful way in which Tarantino draws the viewer into the live's of these characters, removes the low-brow quality normally associated with excessive gore and obscenities, and with it makes art out of the dark aspects of human nature."
23/06/2009,9,"Pulp Fiction has some very funny parts. I think the funniest has to be when John Travolta says ""What's up buddy"" to Bruce Willis, and Willis says ""Your not my buddy"". There's such a dark humored tone to that scene. The famous ""royale with cheese"" and ""dog got personality"" are also funny. But there are other scenes, like Willis and his girlfriend in the hotel room, where I'm screaming mercy. They are dreadfully boring scenes. And I'm still not sure what the movie was about. So all in all, Pulp Fiction is a better than average movie. But it's not a ""great"" movie like some people rave. ""Jackie Brown"", Quientin Trantino's other hit, is just as good. And if your looking for a dark humored comedy, check out ""Fargo"" which is much better"
17/06/2009,9,"I have never understood why people love this movie so much. It isn't a bad movie but it simply is not great.Yes I understand the plot. No I don't like stupid romantic comedies or anything like like. I am a big Scorsese and Oliver Stone fan.This movie is not terribly smart not violent in any way we haven't seen before. What this movie did is dress it up in hip clothes so high school kids and young adults would identify with it.If you want gritty and smart, watch a Scorsese picture. If you want over the top violence, watch Natural Born Killers.If you want trendy and ""cool"", watch Pulp Fiction."
30/05/2009,1,"I don't think I can describe in words the immense impact Pulp Fiction (and as a matter of fact, all of Tarantino's work) has had on me both as a person and a filmmaker. It's brilliant, it's exciting, it's fascinating and extraordinarily executed - it's everything a film should be. Watching Pulp Fiction just brings me true joy, in a way that no other film is able to - it fulfills the purpose of art, in my opinion, to the highest degree."
25/05/2009,1,I've heard about this film for years. I always pushed it away because I thought old films weren't really my thing. They were always so raw but too long for me. But pulp fiction has to be one of the best films. I have never seen such a comedic and raw movie that would keep me at the edge of my seat. The fact that the first scene fitted so well with the last scene is amazing.
09/05/2009,1,"Not one movie can claim to have half the entertaining dialogue that this movie has. From beginning to end, not one word is out of place, or boring. Many movies may have one piece of dialogue that elevates the movie enough for you to like it, but Pulp Fiction is sheer joy of conversation, paired with situation after situation of pure excitement.I am sure I will never seen a movie that will be this much fun again! In fact, this movie alone has convinced me that Tarantino has to be the greatest movie maker of all time. This is my go to movie when I can't make up my mind what to watch; I am guaranteed satisfaction!The movie has no plot! It is a collection of out-of-sequence stories that make up the last few days of the life of a hit man, played by Travolta. That's it! He and his partner are simply taking care of an errand and it goes wrong, while he also has to take his boss's wife out for dinner to keep her entertained while he (the boss) goes out of town for the night. That, too, goes wrong. Every single thing in that movie just goes horribly wrong and it's just fabulous.The acting is compelling. The cinematography is masterful and just sets a nostalgic mood that makes you want to return to. The direction is ... oh well ... Tarantino. And the dialogue is the best ever. Really.Please see it."
26/02/2009,8,"Tarantino's best work. The 4 tales going on and how he mingles them is good. Seeing the theological hints. The connection of Mia and Vincent was good. Going to extremes and tear things apart. How to correct mistakes and behave when things are going wrong. The respect for ones elders. Cashing on the chips when it matters, betrayals and the settlement. Acting and background score is great. Luck, honesty choice of free will, secrets and mistakes. Worth the time. What really was in the box is a secret though that makes it more interesting."
23/12/2008,7,"Have you ever gone from one extreme to the other on an issue? Our President excluded, many of us change our minds about things on a daily basis. When it comes to philosophies or preferences, we're not static creatures because we realize obstinance is not a virtue. We change, we evolve - that is to be human.Well, my opinion of Pulp Fiction has underwent several cataclysmic upheavals since I first saw the film in its year of release, 1994. I was 14 and, without exaggerating, Pulp Fiction shattered my concept of film. I'd never been so excited, intrigued and in love with a film. It forced me to reconsider what quality cinema was - it was no longer just the greats, the Best Picture winners, etc. Great cinema could be anything - old gangster movies, film noir, B-horror flicks, 1950s melodrama. The film also prompted me to explore film on a more academic basis, as I began reading film theory and film criticism regularly.I worshiped at the shrine of Tarantino and watched everything he put his hands on - be that Destiny Turns on the Radio or 4 Rooms.His other work (even Reservoir Dogs, which, I am convinced, is nothing more than a decent first film) disappointed me, but I never once second-guessed Pulp Fiction. Jackie Brown in 1997 re-affirmed my faith in the man, but then he disappeared and a funny thing happened, I second guessed Pulp Fiction.The dialogue, which I once thought brilliant, was not stilted and forced - a little too hip for its own good. The acting was all right, but seemed weaker than I remembered, and the once brilliant story became trite. The masterpiece became, in my eyes, pretentious, though still watchable fare. On my list of 100 favorite films, it fell from the top-10 to the upper 70s.Years went by, I continually found myself drawn to Jackie Brown (I think it's Tarantino's most mature wok and a wrongfully maligned masterpiece), but I avoided Pulp Fiction. A friend who had never seen the film asked one day if we could throw my copy on and it was like watching it for the first time.Everything that seemed forced or trite was brilliant. The dialogue that seemed overly stylized now seemed perfectly stylized and, really, perfectly at odds with the plot, which, though it contains recycled elements, became an energetic, hyper-kinetic, and amazing narrative again.Pulp Fiction quickly returned to the top of my favorites list. Why the swift rising and falling? I have no idea. It could be that QT created a film that is so tied to its audience's state of mind that their reaction to it is a complete crap shoot for him. That's doubtful. What I think truly happened is this: my adolescent mind reacted to its pop-culture references and its manic pace. It was hip and cool, really, and therefore perfect for your alterna teenagers. I matured, grew disdainful of things hip and cool (it was obviously cooler to dislike things that were cool right?), and so began disliking PF. I grew up a little more, became a little more perceptive, and therefore able to appreciate exactly what QT does with narrative and dialogue. Pulp Fiction, though this may seem odd, is a very subtle movie. Its brilliance at first seems superficial, but dig a little deeper and you'll find a film that is narratively amazing and that carries emotional weight. It's not all style; it's not just hip. It's an intelligent and wonderful movie and I don't think that I'll change my mind on it again."
09/11/2008,10,"The plot of a boxer, two hit men, and two robbers collide together to make the movie spectacular.  This is one of Quentin Tarantino's best films. One of the top ten movies of the 90's.  It creates a plot unthinkable by any other human.  The movie is just depicted as a classic."
03/11/2008,10,"Pulp Fiction', directed by Quentin Tarantino, is the cinematic equivalent of a boundary-pushing, flamboyantly dressed, and audacious rock star. It's brash, it's daring, and it's a whole lot of fun. Released in 1994, this film is an anthology of interwoven narratives and eclectic characters that still resonates with audiences today.The ensemble cast, including John Travolta, Samuel L. Jackson, Uma Thurman, and Bruce Willis, deliver performances that are nothing short of brilliant. They breathe life into Tarantino's larger-than-life characters, with each one leaving an indelible mark. The chemistry between Travolta and Jackson, in particular, provides some of the film's most memorable moments.The screenplay is quintessential Tarantino. It's bursting with colorful dialogue, memorable one-liners, and a non-linear structure that somehow all comes together perfectly. Scenes effortlessly shift from philosophical discussions about European fast-food joints to adrenaline-pumping moments of violence. It's a ride that only Tarantino can take you on, and it's thoroughly enjoyable.Technically, the film is a treat. The camera work, led by cinematographer Andrzej Sekula, is inventive, the editing is sharp, and the soundtrack is a character in itself. From the opening credits, set to Dick Dale's blistering rendition of 'Misirlou', to the closing moments with 'Surf Rider' by The Lively Ones, the music perfectly complements the film's rollercoaster vibe.'Pulp Fiction' also deserves credit for reviving the careers of several of its stars, notably John Travolta and Bruce Willis. But perhaps the film's most significant legacy is its influence on pop culture. Even if you haven't seen the film, you've likely come across references to its iconic scenes, whether it's Uma Thurman's dance sequence or Samuel L. Jackson's Bible-quoting hitman.If there are any criticisms, they're likely to be subjective. Some viewers may find the film's violence excessive, and its moral ambiguity discomforting. But these are also what make 'Pulp Fiction' so uniquely enjoyable and memorable.In conclusion, 'Pulp Fiction' is a cinematic experience like no other. It's a film that embraces its eccentricities and flaunts them with a sense of joyous rebellion. The result is a wildly entertaining ride that's fun, thought-provoking, and undeniably cool. If cinema is a dance, 'Pulp Fiction' is the twist contest you never knew you needed. So, grab your milkshake and let the music play."
15/10/2008,10,"Pulp Fiction excels in its cast. The performances from all the lead actors are phenomenal, with Samuel L. Jackson and John Travolta especially standing out for their memorable dialogue and on-screen chemistry. The film's soundtrack, featuring classic rock and soul hits, perfectly complements the dynamics and atmosphere of each scene.Overall, Pulp Fiction is a masterpiece that combines a brilliant script, exceptional performances and innovative direction. It is a film that has not only stood the test of time, but continues to inspire new generations of filmmakers and audiences.The best movie of all time!"
11/09/2008,10,"Synopsis: I really can't tell you much about this film because I do not want to ruin the experience. This is one of those movies that is best left a secret, but what I can tell you is that it's legendary, remarkable, and re-watchable. Each scene is simply classic and the dialog is thick but so incredibly clever that one hungers for it. The acting is absolutely fabulous. John and Uma have such chemistry during the ""dance scene""--it was engaging and enthralling. Samuel L. Jackson delivers his infamous ""speech"" with such fervor and vengeance that the words are as bullets. I also remember laughing heavily at the dark humor and simple bizzareness of this gem. ""Pulp Fiction"" is a quirky gangster film on its surface but when one digs a little deeper it is a story about redemption. Notice the difference between the fates of John and Samuel's characters, and also notice how Bruce redeems himself. This would all be well and good enough as it is, but Quentin is not done yet. Not only does he bring forth an arsenal of brilliant directing (his classic ""car trunk"" shot), but he also makes a circular film (the beginning and the end are the same). This movie is great, just simply fantastic. And another lovely bonus is that ""Pulp Fiction"" never gets old, which is something hard to come by nowadays. ""Pulp Fiction"" is probably the best movie of the 90's and is certainly one of the best films of all time, and I mean that. The only people who will not like ""Pulp Fiction"" are dumbasses (who will get confused by the story format), the squeamish (who don't like gruesome screen violence), and right-wingers (who think that sex,violence, and profanity are the earmarks of a bad movie). All and all I give ""Pulp Fiction"": 5 out of 5 stars.NOTE: 1/5 stars = bad 2/5 stars = OK 3/5 stars = good 4/5 stars = great 5/5 stars = classic 2005 Imaginist"
16/08/2008,6,"I watched this cult classic on 1st january,2022 for the very first time and it still feels fresh!! Maybe that is the real magic about this movie. I know some people might call it ""overrated"", well I am not saying it is a masterpiece but it did entertain me a lot. Sometimes movie are all about entertainment. If someone wants to sit down in front of a tv after a exhausted day and wants to watch something to lighten his mood , then this is a perfect movie for you my friend .This movie is technically good too. The way Tarantino wrote a clever script and tied his audience with a movie with such an ordinary story, is really impressive . The acting, humor, violence and use of music is top notch. And last but not the least Uma Thurman ,THE BEAUTY!!!!"
17/07/2008,9,"It definitely has it's moments, but in the end it isn't a movie that demands multiple viewings. It's not subtle and isn't very realistic. It's still a trip down the rabbit hole to see Tarantino's mind on display, but why is he in all his movies? The excessive language actually takes more from the film than it adds upon subsequent viewings. The movie is good, but by no means worthy of it's high ranking in the ""IMDB top 250"". It was very trendy for a time to LOVE this film and many non-film fans thought they were being ""hip"" for jumping on the bandwagon. Has it done anything to advance the art of cinema?"
18/06/2008,9,"I went to Paris recently. Whilst walking down the famous Champs Elysees, I decided to check out the local MacDonald's just to see exactly what they do call a Quarter Pounder with Cheese. To my disappointment, it wasn't ""Royale with Cheese"" (or should that read ""avec fromage""?) but something slightly different.. I forget what it was exactly, but that's not important...To call a movie like Pulp Fiction special is like... well.. it's special. A special movie. Masterpiece, even. Tarantino's script must rank among the sharpest and wittiest ever written. A lot of the dialogue is completely unnecessary as far as narrative goes, it does very little to forward the plot. Yet it is the dialogue that makes the movie so compelling and holds the interest of the audience just as well as any brilliantly told story could. This isn't to say that the movie has no decent narrative flow or substance to the story. Far from it. Tarantino's less than chronological way of telling this story makes it all the more intriguing. On first viewing, this may baffle viewers throughout most of the presentation. However, such a feeling just makes the final diner scene (where everything ties together) all the more satisfying. The three stories that are chronicled in this film are all unique, yet filled with the same brilliant drama and dark humour that wowed audiences of Tarantino's two previously penned films, Reservoir Dogs and True Romance.The characters in this movie are unforgettable and brilliantly written. Each and every event in the movie contributes greatly to the personality of each of them. By the end of it, we feel greatly acquainted with those that have the most limited screentime. They are backed up by a superbly talented all star cast. My two personal favourite performances being those of the fantastic Samuel L. Jackson (in a brilliant break-through role) as the wise-cracking hitman Jules Winnfield, and the legendary Harvey Keitel as the wonderfully odd fix-it man Winston Wolfe. Honourable mention should also go to the always outstanding Christopher Walken in his small but intriguing part as Captain Koons. Needless to say, the rest of the cast do Tarantino proud and all give some of the best of their career.At less than ten years old, Pulp Fiction is regarded as one of the finest of offerings in over a hundred years of cinema. It is one of the most important films of the twentieth century. Watch it, if you don't like it, keep watching it until you do. 9/10 (because I never give tens)."
30/05/2008,1,"Viewers are taken on a ride through three different stories that entertwine together around the world of Marcellus Wallace. Quentin Tarantino proves that he is the master of witty dialogue and a fast plot that doesn't allow the viewer a moment of boredom or rest. From the story of two hit-man on a job, to a fixed boxing match to a date between a hit-man and the wife of a mob boss."
27/05/2008,1,"Would it be too much to say Tarantino re-invented the cinema with this film? I can only speak for myself, but I had never seen anything as cleverly constructed, well written and electrifying as this milestone. You can tell - especially in gangster films - they never looked quite the same after 'Pulp Fiction'. Probably the most influential film of the last 20 years, it's got simply everything: amazing performances (especially Sam Jackson); it features some of the most quotable dialogue ever written; it has arguably one of the best non-original soundtracks ever - it's such a crazy, cool, fun ride that you feel stoned/dizzy/drunk after watching it eachtime. Despite originally thinking it was slightly overhyped, seeing it again and again has brought me to realise what it is. It's 'Pulp Fiction' and it's amazing."
21/05/2008,1,"The hugely overrated trivial chatting, the grotesque violence, the moral vacuum, the deadly slowness, the length --- about an hour too long --- make it incomprehensible today how this picture ever made people rave the way they did on this board.The greatest film ever? Excuse me, this is a feature film that says nothing, depicts no authentic feelings or character development, is grossly self-indulgent and filled with idiotically implausible situations, such as people firing powerful handguns repeatedly, simultaneously and then hanging around chatting as if nobody would ever report the firing and summon the law.Perhaps the most implausible character of all is played by Mr Tarantino, who shouts at the two hoodlum killers as if they were playmates from school and complains that his wife will divorce him if she returns from work to find a car in the garage containing a man with his head blown off.Where is the moral compass of the people who revere this schoolboy nonsense? Nobody in the film is remotely principled, and nor is anyone (except possibly the pawnbroker) actually evil. The scene where he releases a leather-studded sadist from a cage is possibly the most unbelievable rubbish ever deployed in a Hollywood feature.""It's only entertainment,"" I hear people protest. Well the difference between Mr Tarantino and film-makers of stature is that they are capable of entertaining while instructing, and of integrating the two."
18/05/2008,1,"I thought that the ""best"" of Tarantino's work is this one, considering the fans and the rate, but it was not far from the others. I expected a better violence cinematography, but was bellow Once upon a time. It was better and it was the only thing I liked about it: the storytelling, but that's it. Most of the plots were predictable. I think most of the fans loved Samuel's character journey, but for me wasn't enough and impressing, a bit dull even. He almost deserved that Oscar nomination, Quentin too, but Uma and John weren't worthy. Their screen time were too short and inconsistent to be that praising as everyone does. Hateful eight, still my favorite and best of all. Change my mind! Peace!"
17/05/2008,1,"The USA can't offer much to the world, it's far too immature, black and childish for that but it can offer us a truly delightful film such as this masterpiece. I really liked the heavy use of drugs in this movie, it gave me tears of joy to see characters having the time of their lives on drugs and made me very nostalgic for my drug fuelled happy days as a youngster at Eton (Mess).The heavy use of drugs, violence, profanity and sex in this film has positively influenced an entire sexy generation of British people and I can't thank the United States enough for that, from youngish Brits swearing every 5 seconds to the cheeky games of hide and seek finding marijuana in the London Underground and asking waitresses for free sex after every bad meal at restaurants, this film truly has changed British culture for the better, I'm so proud of the beautiful ex-British colony known as the United States due to this film.The sexual abuse at the end of the film has also made the UK more aware of sexual abuse of males, this film has made many Brits more self-aware that men aren't invincible, they can be sexually abused and this film highlights the harsh brutal reality of that heinous crime so I thank this film for making Britain a safer place for men. I also really liked the diner scene, the best diner I've ever seen onscreen and just so stunningly beautiful, it truly does look heavenly that place and every happy night I have I dream of going to that diner with a few of my British mates and gently bonding with our lovely American children."
14/05/2008,1,"Tarentino's masterpiece has sent shockwaves through the entire film industry.  So many films are clones of it, try to imitate the dialogue, or hype, where applicable, their stars ""of Pulp Fiction fame."" Pulp Fiction features dialogue that rings true to life, unpredictable plot turns, and plenty of humor.  To best enjoy this movie, know as little about it before viewing it.  The non-linear plot serves a purpose and is not merely a gimmick.  It puts the most fitting part at the end of the film.  Truly a historic film in many ways."
14/04/2008,4,"I am not much for writing reviews, so this will be brief, as well as the polar opposite of profound. I saw this movie when I was 17 and it changed my life. Up to that point, movies I watched were one dimensional action flicks with cliché characters and predictable plots. Pulp Fiction made me laugh, cringe, yell out loud, cover my eyes and get nauseated. It was the first movie that I saw that I couldn't stop thinking about for days after. I watched it again and again, picking up new details, and connecting the dots. This film opened my eyes up to a whole different genre of movies and a whole new appreciation for storytelling. It was unlike anything I'd ever seen, and in some ways, still is. It is full of memorable characters, scenes and quotes. Simply awesome."
13/03/2008,1,"Recently I've managed to watch this movie and I have to admit, that the experience,it gave to me, was unique. However, the plot is a bit complicated, because of the timeline, the unexpected actions and twists make this film truly unforgettable. I can honestly recommend this film to anyone, who loves Quentin Tarantino."
25/02/2008,8,"Pulp Fiction was one of the greatest films of last century; Tarantino intertwines the story six main characters in an original tale of redemption. The iconic opening conversation about what they call fast-food abroad, between the two mob men, Vincent and Jules, sets a trend of witty dialogue and black comedy throughout the film. Vince (Travolta) seems to be the most thuggish of the pair who clearly enjoys his brutal job, where as Jules (Samuel Jackson) comes across as the more virtuous, spitting out memorable biblical quotes throughout the film. The layered masterpiece must be watched again and again to enjoy its full potential. With a simple yet uniquely assembled plot this film plays host to a string of great characters that will never be beaten, nor will there ever be a film quite like it."
22/02/2008,8,"The movie is really wonderful. A must watch for anyone who likes movies, or the art of movie making or the art of story telling. The most impressive are the cast and the story which has unforgettable opening and closing scenes.Adding to this is the fabulous guitar when the starting titles come on. Loved the movie from beginning to end. The Uma Thurman and Travolta dance is not to be missed. This is a wonderful and hilarious way of depicting the LA crime scene and Hit men activities. Very raw and straightforward way of story telling with in your face explicit language which adds to the real feel of the movie."
07/02/2008,8,"This movie by Quentin was one of excellent originality. Not only did it display the ""other half"" of the gangster image, it was also successful in its acting, and clever in certain scenes that I only notices when watching the special features of the 2 disc DVD. This movie is important because it, in a very clever way, SIMULTANEOUSLY portrays gangsters as invincible and vulnerable, witless people. Samuel Jackson and John Travolta wield 45 magnums like a toy gun, murder a number of people in the process, as if they are truly above the law. On the contrary, they are contradictory to the usual gangsters of the past, like the Godfather or Jimmy Hoffa. In these movies, they are seen as godlike and untouchable; idolized in today's society and envied by many inner city citizens. In Pulp Fiction, we are given another look at this ""untouchable"" image because the two gangsters portrayed here are often sloppy, and occasionally witless. An example is the dismembering of Marvin, the accomplice of Jules and Vincent, which displays Vincent's stupidity. Talking about buying a beer in Paris and hash bars in Amsterdam. Letting Mia Wallace snort 1500 of Choco heroine which, obviously, is not supposed to go into the nose. Not to mention Vincent leaving a silenced on the a counter for Coolidge (Bruce Willis) to find and murder him with. Even Marsellus Wallace (portrayed as an invincible kingpin) is raped by two men.The ""time"" factor. Most people, when watching the movie, did not realize that in the beginning, you can picture John Travolta walking to the bathroom behind Honeybunny, or Jules talking in the background about eating his muffin (this all happens while Pumpkin is talking about the benefits of robbing a restaurant). When watching the movie several times, it is clever how Tarantino manages to separate each scene and split them up at different moments in time, leaving us small clues that allows to pick apart his cleverness. I'll bet you were confused when they shot the two people (in nice black and white suits) and retrieved the briefcase (after the Bruce Willis piece) they arrive at the bar in t-shirts and short shorts. If you noticed, the bar does not open until noon (or 10am?), if I remember correctly. They arrive at the apartment just short of 7:30 am when they murdered Flock of Seagulls, Brett and the ""seinfeld"" guy. Marvin is shot and when they arrive at Jimmy's house, it is about 8:20. They are given less than 40 minutes to clean the car, and dispose of the clothes and the body. When the restaurant is robbed, it is approx. 9:27 as displayed in the kitchen where Pumpkin is seen hollering at Hispanic dishwashers. When you notice this; how it was timed and well planned, it is all the more brilliant.""Pulp Fiction"" also has great irony to it. When they are in the bar, Bruce Willis is done talking to Marsellus Wallace and encounters John travolta. John Travolta Condescends the boxer, referring to him as ""palooka"" and ""punchy"". 2/3 through the movie, John Travolta dies at the hands of? Bruce willis by his own weapon. Another irony linked to this is in the apartment when he survives six shots from a 357 magnum! Vincent Vega blows it off while Jules takes it seriously. The same situation occurs in the apartment when Vincent dies and Jules lives because he quits ""the life"" apparently at the perfect time.Perhaps the most underrated portion of the movie is its music. From Dick Dale and the Del Tones to Kool and the Gang and Al Green, they blend in with the movie. Tarantino did not choose songs that were popular in 1994, but songs that he personally thought did not get credit they deserve. Thanks to excellent editing by Sally Menke, the songs blend into each scene; they do not overpower the scene and distract you from it, but pull you into it, and often have you singing along with it if the song is familiar. Unknown songs are chose and ignored the first time. But when watching this movie again, I appreciated it more because when i really listened to the songs, i found them to be entertainment. The Misirlou at the beginning, in a way, sets the tone of the whole movie. Al green's ""Lets Stay Together"" is now his most famous song; mellow and fits the scene in which it is played. It is the trademark of all Tarantino's movies. When you watch his other movies, I'll guarantee that the opening song will set the mood for the movie. Kill Bill, and Reservoir Dogs are good examples. When I first watched this movie, I was nine years old. I did not have the ability to apply critical thinking to this movie, until i recently bought this movie on a 2 disc DVD. The interweaving of the plots and an excellent cast have immortalized this movie and made it one to study and analyze for years to come."
24/01/2008,8,"First of all my comment doesn't have spoilers because there is absolutely nothing to spoil. I intended to watch Pulp Fiction & Reservoir Dogs after I seen Kill Bill Vol 1 & 2 which I really liked because of the same director Quentin Tarantino. He became my favourite director after I seen Kill Bill Vol 1 & 2 but no longer when I seen Pulp Fiction. It has all the possible bad things in a film and the list is endless. There is nothing but drug use and swearing that made my ears bleed, the F word was repeated more times than the number of heartbeats of a person's lifetime. None of the stories were appealing...in fact I just don't know what's going on because there was no structure or plot. The film was about 2.5 hours and I hated every second, it was Extremely boring that I had a sore head & I felt like ripping my arm out and constantly bash my head with it. Anyway I can go on forever.I just don't know why it's #5 on the IMDb top 250? Maybe because mostly people have accidentally clicked on 10 instead of 1 out of 10. Quentin Tarantino must have pulled the script from his bum and was running about in a circle with it then his wife must of hit him on the head with a rolling pin and said, ""You promised me no more rubbish films!"" He must of found a brain in a fruit bowl before he made Kill Bill he also looks like a idiot and talks like a girl. Now I don't intend to watch Reservoir Dogs. Crap Fiction is now definitely on my top 5 worst films of all time and is in second place. First is either Jackass the movie 1 or 2.It is critically acclaimed because 97% of critics have no brains and the rest of the 3% have cheated in their exams. That is why they always give good reviews to bad films and bad reviews to good films. Overall no matter what ever happens there will never be a worse film than Crap Fiction. Any movie in the IMDb bottom 100 is better and I would like to salute anyone who has given it a 1 out of 10. This whole comment is only 1% expression of hate to this stupid, crap, junk, garbage & good for nothing film."
02/01/2008,8,"This movie is full of obscanities, violence, it is gritty, gutter, shocking, real...and definetly the best.  What makes this movie, and not Slumber Party Massacre the best, is that this movie provides insight on the life of hitmen.  Generally speaking, a day in the life of a hitman, not really there life.  From what I seen, it was a day in the life of Jules and Vincent. That's why this movie is so excellent.  It is just nothing anybody has ever seen, and the title warns you before you enter the theater, and also provides a definition of ""pulp"" before the movie starts.  The performances are amazing, providing an all star cast, throughout.  It's kinda hard who takes the cake.. Samuel L. Jackson and John Travolta both provide amazing performances....Rossana Arqueete is great as a peircing junkie, Uma Thurman, well, watch it and youll see... and so on and so on.What is there not to like about this movie?  If your looking for a ""gone With the Wind"" you will not find it, this is a gritty, gutter movie, not afarid to let anything go, which is why Quentin Tarantino is my idol."
27/11/2007,10,"Maybe I've watched it 20 times, I get a different taste every time I watch it. I guess if I shot, directed and acted a movie myself, I could only be so attached to it."
12/10/2007,10,"What can I say...my favorite movie until I saw this one was Mortal Kombat...lol I have to admit that when I was younger and I saw this movie, I didn't think it was all that, in fact, I found it long and boring. I guess at that age, I must've been about 14, I wanted to see more action, more blood, and all that simple stuff that you're attracted to as a young teenager. Now that i'm 23, and more grown up, and actually care about the movies' plots and story lines, depending if the movie is supposed to be taken seriously, I say this movie is a masterpiece that will never be equaled by any other! Pulp Fiction is great from start to finish. Tarantino's idea of showing the movie cropped up in different episodes and have them scrambled all over the movie in the same order he wrote the script I think it's great. It shows his creative genius as a screenwriter and how he can make the movie makes sense in the end, and it's good brain candy for the viewer. Now on to the characters: Sam Jackson's Jules has to be hands down my favorite movie character of all time. His coolness is hardly matched by any other character in movie history, and it's only complimented by John Travolta's character and partner in the movie, Vincent Vega. Although Vincent Vega in my opinion is way less cool and dumber and more annoying, Travolta does a great job playing Vega. Ving Rhames as Marcellus Wallace is great as well, playing the fearsome mobster, who the entire movie revolves around. Bruce Willis is great as an aging boxer who follows his instinct and honors his blood by refusing to throw a boxing match, angering Marcellus Wallace who earlier in the movie, tried to convinced him he's washed up and should do it. Uma Thurman is perfect and sexy as Marcellus Wallace's wife Mia, and her screen time with Travolta is nothing short of Hollywood gold. The rest of the cast is excellent too. Harvey Keitel, as Winston Wolf, the man who solves ""problems"" and who thinks fast, talks fast, and drives very f-'in fast so you better keep up. He is a delight to watch, especially when seen opposite Travolta's character Vincent, who in the movie tests his cool with one of his usual smart-ass comments. Keitel really commands the screen when he's on it and while he's on it steals the spotlight away from Jackson and Travolta. Quentin Tarantino, making a brief appearance as Jules friend Jimmy is pretty good too, not great but pretty good and funny as well, but I still rather see Tarantino behind the camera than in front of it. Eric Stoltz, hilarious as Lance the dope dealer, Tim Roth and Amanda Plummer as diner robbers Pumpkin and Hunny Bunny, great as well and everybody else, even Mad TV's Phil LaMarr in a very brief appearance as one of Vincent and Jules' victims. Every single line in this movie is worth listening to and being quoted in endless websites because the dialogue is the best in recent movie history, yes, there's lots of profanity, but that's what Tarantino wants us to see, that his characters' dialogue is just like yours and mine and they talk about the same stuff you and I talk about on our way to work and quote the same TV or movie characters you and me do. That and of course the music, every single song they play in this movie perfectly fits the mood of every scene and that's what make those songs stick in your head for days. This movie deserved all the Golden Globes, Palm D'or, and Oscars it won. A true 90's classic! 10 out of 10"
04/09/2007,10,"Pulp Fiction is a cinematic masterpiece by Quentin Tarantino, delivering a unique experience with incredible twists and unforgettable scenes. The film cleverly intertwines multiple storylines, keeping the viewer engaged from start to finish. Each segment is expertly crafted, with superb pacing that alternates between intense moments and sharp, memorable dialogues. The stunning use of color in every scene adds a remarkable visual dimension, making the film feel truly timeless. It's a brilliant blend of suspense, humor, and artistry that has earned its place as one of the greatest films ever made."
19/08/2007,6,"""Pulp Fiction"" is a 1994 American crime film directed by Quentin Tarantino, and it's widely considered a cult classic and a landmark in independent cinema. The movie features an ensemble cast, including John Travolta, Samuel L. Jackson, Uma Thurman, Harvey Keitel, Tim Roth, and Bruce Willis.The film consists of several interrelated stories that are presented out of chronological order. The nonlinear structure of the movie allows for a unique and unconventional narrative that keeps the audience engaged and guessing.One of the most striking aspects of ""Pulp Fiction"" is its sharp and witty dialogue. Tarantino has a unique talent for crafting memorable and quotable lines that stick with the viewer long after the movie has ended. The film also features an excellent soundtrack that complements the narrative and adds to the overall atmosphere.The performances in ""Pulp Fiction"" are outstanding, with each actor delivering a memorable and nuanced performance. Travolta and Jackson are particularly noteworthy as the hitmen Vincent Vega and Jules Winnfield, respectively. Uma Thurman also shines in her role as Mia Wallace, a character that has become an iconic figure in popular culture.Overall, ""Pulp Fiction"" is a well-crafted and thought-provoking film that has left a lasting impact on cinema. Its unconventional structure, memorable dialogue, and exceptional performances make it a must-see for any cinephile. However, it is worth noting that the film contains graphic violence, drug use, and strong language, which may not be suitable for all audiences."
