Date,Rating,Reviews
"Oct 18, 2013",10,"This Movie is one of last century's biggest achievements. No exaggerating. To make a winning masterpiece, you have to be special. Is master Tarantino special? Tell me about it. People find themselves in Pulp Fiction and remain in awe of its stunning style, a work of art that wins in all areas. This is not my favorite movie ever, but I admit it's the most powerfully and creatively made among what I've seen.Not everybody will completely understand Pulp Fiction, Not that I claim I'm superior to many, no, the point is you have to know Tarantino to 1.enjoy and 2.figure out this movie quite well.The long and rich dialogue sequences, the unique close-ups, the usual tribute to the history of Cinema, the captivating violence and finally, the innovative style of the picture should be visible only to those who know the young phenomenon to an enough extent.The first time I saw it I was like, ""This must be great but I've not gotten the message"". The second time that happens to have happened a few minutes ago made me understand that THERE IS NO MESSAGE, a fact that per se was enough to convince me this one is a top-10 on my list.Tarantino is many young director-to-be's idol. He's got a gift, his works contain what many liked and seriously tried to insert in their films but couldn't. If Scorsese has one live rival to be able to compete with him, then it's none other than our man.Travolta and L.Jackson are in my opinion the best pair ever in the history of Cinema here and the supporting roles are acted to perfection. You can't imagine this movie without the presence of Thurman, Keitel or even cameos by the likes of Arquette and Z.Tarantino is a film lover/freak and you can sense it in each and every moment of his works, so make sure this title is the first one you'll watch after reading my review because I'm telling you, you'll love it."
"Aug 22, 2013",6,"I love this film so much, i only really saw this film last year when i was 15, i was looking through my dads DVD collection and saw pulp fiction (the limited version) a few weeks before that i heard my ex boyfriend talking about it so i decided to watch it. I was in for a real shock seeing John travolta in it. I just used to think he was a bit of an all singing all dancing loser after watching 'Grease' when i was a little girl! But he kicked some ass in this film and as for samuel L jackson what a legend, this is now my all time favourite movie , i can watch it over and over and not get bored!.the only bit I'm not to keen on has to be the gimp scene! *cringes* i have to close my eyes at that part. any way great film"
"Aug 21, 2013",6,"Seriously, what is with all of the one star ratings on this film? What a disgrace. What the people HATED about this movie is exactly what makes it good. So many people complain there is no storyline. Bullshit. If you were actually paying attention to the film you would find that this picture was divided into different segments and switched around. Just because it's something different than what you're used to doesn't mean it's bad. It's called a ""non parallel plot."" Famous authors and filmmakers do this all the time, you just may have not noticed. Quentin Tarantino just takes it to another level because he has a very unique style where he likes to give you major cliffhangers and start the next substory, making you crave for more (an you do get it, just later on.) If anything, its a series of several stories, and the film is edited the way it is to show how these different stories intertwine. It's not that complicated of a concept, but the low intelligence of many viewers may result in complete confusion of what's going on.Flat characters? I really don't even need to get into this one. The characters all had their own distinct personalities AND YES, character development. If Jules' transition from crime in the beginning to wanting to get out of the business in the end isn't character development, then I don't know what is. There is an obvious misconception here of what character development actually is. And too much dialogue? That's Tarantino's style. What's with this sudden rule that a film should always be visually told and not told verbally? Bullshit. Art is something like a free for all. It works here. The dialogue is natural and is witty. I heard one reviewer say Tarantino is self indulgent here because his dialogue represents his thoughts too much. WTF? Just because he has a wordy script style means he's too self indulgent? He's simply writing a script with witty dialogue, there is no ego trip here. This claim is simply and utterly ridiculous. And if you're complaining about him being in his own movies, go ahead and say that Alfred Hitchcock was self indulgent and a bad filmmaker. I am very sure many people here wouldn't dare claim that.Overall, this is indeed one of the greatest films ever made. And that isn't because it's a fad film like many others say. ""Pulp Fiction"" is a film that has completely revolutionized the way film handles dialogue and the editing of a film's story. If people are unable to acknowledge that then they are only limiting their perception of what has made films evolve to what it is today. Films like ""Pulp Fiction,"" ""A Clockwork Orange,"" ""2001 A Space Odyssey,"" ""Psycho,"" ""One Flew Over The Cuckoo's Nest,"" etc., are all films with this kind of status. If you don't enjoy this film, then that is fine. However, to deny the importance or influence this film has graced upon the medium is simply foolish and unenlightened on the part of the viewer.This is simply one of the most entertaining films you will ever see in your life if you can keep up with the pace and the story. It may take a few viewings if you're the kind of person that can't understand this kind of plot, but I guarantee almost every time that if you watch this film over and over and study it like I have and numerous other classics, you will notice all of the big and little things that make this film what it is. It's truly a remarkable film. There may be little symbolism beside's Jules' commentary on the bible and reciting of biblical passages, but this film is more so about the entertainment than symbolic storytelling. There are two different kinds of films in that way, the ones that try to allude to something symbolic or important like ""A Clockwork Orange"" and there are other films that rely on entertaining the viewer like this film and ""Jaws."" I'm sure not many people will call ""Jaws"" a bad film either. Anyway, don't listen to the one star reviewers. They simply didn't understand the film, its story, or its style. This film is a real treat."
"Aug 20, 2013",6,"Tarantino's outstanding original screenplay contains everything that all create this pure masterpiece. The characters, culture, acting, cast ... with elements of comedy that make it more enjoyable than you could imagine. Pulp Fiction is perfection at its finest. One of the greatest films of all time without question."
"Jul 28, 2012",9,"Many Tarantino fans differ on what Tarantino's best film was. Reservoir Dogs? Pulp Fiction? Inglorious Basterds? Having seen all three, the opinion I submit is the majority opinion—Pulp Fiction. But why? Pulp Fiction, in my view, represents something few movies can pull off. A completely pointless narrative made into an astonishingly good film. What is so good about a movie with no point? It's actually rather simple. Pulp Fiction doesn't use extensive special effects, or mind-bending plot, or bizarre character development. Tarantino, in fact, wrote this one pretty much by-the-book, along with co-writer Roger Avary. The plot is nothing unusual or never-before-seen. But it's the careful eye of the artist, in front of and behind the camera, that makes this film such a treat.I have watched it six times already, and each time, the movie just gets better. Each time, I see something in the background that I didn't see before. I catch something someone says, or see some minor backdrop detail that I didn't pick up on. However, this isn't why I love Pulp Fiction so much. These details are not the main thing.It's the complete package. When you step back and look at Pulp Fiction as a whole, it is nothing short of a masterpiece. Tarantino specifically chose 50 ASA film stock to make it look older than it was. This film created a beautiful look for a movie set in the sunny Hollywood Heights. The music was perfect for the crime thriller part of the feel of this movie, and the use of the Hawthorne Grill and the Chevy Nova were perfect selections to add to the classic feel of this movie, even though it's quite apparent that it's set in the modern day. Butch is driven to the hotel in a Checker cab, everything in general feels older than it really is.But what really sells it is the actors. Today, this wouldn't be a star-studded cast, it would be a diamond-studded, cast-on-platinum cast. John Travolta and Samuel L. Jackson make perfect hit men, and are crucial at the beginning of the film to setting up a surprising scene. Uma Thurman's small role is nevertheless appreciated, and she makes the most of her screen time not only on the part of the writers, but also because she has excellent delivery on her lines. At the end, though, I feel that Jackson is the star, even though there is truly no primary role here. His monologues are to die for in this movie.All in all, if you have not seen Pulp Fiction, change that."
"Jul 3, 2011",9,"The soundtrack of ""Pulp Fiction"" is a crucial element of its identity, featuring an eclectic mix of surf rock, soul, and pop. Tarantino's selection of music not only complements the film's tone but also enhances its narrative. Tracks such as Dick Dale's ""Misirlou"" and Dusty Springfield's ""Son of a Preacher Man"" are not just background music but integral parts of the film's atmosphere and storytelling. The songs used in the film give it a timeless quality, a sense that events on screen are happening in an alternate reality. The action seemed to be set in the present day, but the characters remain blissfully unaware of the period's dominant forms of music: grunge, hip-hop and electronica."
"Aug 20, 2010",6,"What ""Pulp Fiction"" does is not give you the normal, rinky-dink, Point-A to Point-B, generic movie. The film isn't about plot progression. What Tarantino does, in essence, is create an entire world. This is a vast, interwoven, interacting, multi-varied facet of a criminal underworld in which we quickly find interest and empathy in vivid, solid characters. What this film conveys is a kind of charisma not only from each of these character, but from the synergy they create as a whole that can make you feel like you have really stepped into their world, into another life, and accept this ""morally ambiguous"" modern-day epic. Truly, there has not been a more enriched and wholly enthralling film to have been released in the last decade if not longer. And, lastly, on a personal level, while I do not believe that this is the ultimate masterpiece of film history, it is personally my favorite film, and was the defining film that has lead me towards a career in the film industry. So obviously, it must have something going for it."
"Apr 29, 2010",5,"As usual Tarantino shows us again and again, what a good writing could achieve in a movie. With countless of seamless dialogues that flows like a river. And story arcs that intertwined with each other, the audience will be swept away in a heartbeat by just listening to those writings. Even a blind man can watch Pulp Fiction."
"Dec 23, 2008",7,"Have you ever gone from one extreme to the other on an issue? Our President excluded, many of us change our minds about things on a daily basis. When it comes to philosophies or preferences, we're not static creatures because we realize obstinance is not a virtue. We change, we evolve - that is to be human.Well, my opinion of Pulp Fiction has underwent several cataclysmic upheavals since I first saw the film in its year of release, 1994. I was 14 and, without exaggerating, Pulp Fiction shattered my concept of film. I'd never been so excited, intrigued and in love with a film. It forced me to reconsider what quality cinema was - it was no longer just the greats, the Best Picture winners, etc. Great cinema could be anything - old gangster movies, film noir, B-horror flicks, 1950s melodrama. The film also prompted me to explore film on a more academic basis, as I began reading film theory and film criticism regularly.I worshiped at the shrine of Tarantino and watched everything he put his hands on - be that Destiny Turns on the Radio or 4 Rooms.His other work (even Reservoir Dogs, which, I am convinced, is nothing more than a decent first film) disappointed me, but I never once second-guessed Pulp Fiction. Jackie Brown in 1997 re-affirmed my faith in the man, but then he disappeared and a funny thing happened, I second guessed Pulp Fiction.The dialogue, which I once thought brilliant, was not stilted and forced - a little too hip for its own good. The acting was all right, but seemed weaker than I remembered, and the once brilliant story became trite. The masterpiece became, in my eyes, pretentious, though still watchable fare. On my list of 100 favorite films, it fell from the top-10 to the upper 70s.Years went by, I continually found myself drawn to Jackie Brown (I think it's Tarantino's most mature wok and a wrongfully maligned masterpiece), but I avoided Pulp Fiction. A friend who had never seen the film asked one day if we could throw my copy on and it was like watching it for the first time.Everything that seemed forced or trite was brilliant. The dialogue that seemed overly stylized now seemed perfectly stylized and, really, perfectly at odds with the plot, which, though it contains recycled elements, became an energetic, hyper-kinetic, and amazing narrative again.Pulp Fiction quickly returned to the top of my favorites list. Why the swift rising and falling? I have no idea. It could be that QT created a film that is so tied to its audience's state of mind that their reaction to it is a complete crap shoot for him. That's doubtful. What I think truly happened is this: my adolescent mind reacted to its pop-culture references and its manic pace. It was hip and cool, really, and therefore perfect for your alterna teenagers. I matured, grew disdainful of things hip and cool (it was obviously cooler to dislike things that were cool right?), and so began disliking PF. I grew up a little more, became a little more perceptive, and therefore able to appreciate exactly what QT does with narrative and dialogue. Pulp Fiction, though this may seem odd, is a very subtle movie. Its brilliance at first seems superficial, but dig a little deeper and you'll find a film that is narratively amazing and that carries emotional weight. It's not all style; it's not just hip. It's an intelligent and wonderful movie and I don't think that I'll change my mind on it again."
"Feb 22, 2008",8,"The movie is really wonderful. A must watch for anyone who likes movies, or the art of movie making or the art of story telling. The most impressive are the cast and the story which has unforgettable opening and closing scenes.Adding to this is the fabulous guitar when the starting titles come on. Loved the movie from beginning to end. The Uma Thurman and Travolta dance is not to be missed. This is a wonderful and hilarious way of depicting the LA crime scene and Hit men activities. Very raw and straightforward way of story telling with in your face explicit language which adds to the real feel of the movie."
"Oct 21, 2005",10,"Well what can I say?This film is by far the best Tarantino film! First of all because it is one on its on I mean can you honestly put this film into a genre? It has elements of comedy, horror, action, thriller I could go on for ever! I was never into films until about three years ago and had to study an auteur so I picked Tarantino and I am sooo glad after I watched Pulp Fiction for the first time I thought whats all the fuss about but after watching it a second time I realised what all the critics were on about its fantastic one of the best film to come out of America in a long while and I suspect it will be a couple more years before a legend such as Quentin will appear on our screens once again!"
"Aug 22, 2005",6,"Not only a brilliant script, with incredible characters brought together over one CRAZY Boxing match that takes us through the World that only Quentin could guide us through.Nothing says Koontz Better than Walken, nohing says Muthafucha better than Ving and Nothing....No one, can ever TOP the POWER of Jackson's over Kill Bad ass Jules!"
"Apr 29, 2005",5,"I still remember watching this movie when it first came out in theaters. I couldn't believe what I just saw. My friends and I would go back at least a dozen more times es to watch this in the theater. It became my ll time favorite movie to 5is very day. Anytime the movie would come on TV or HBO or any channel over the years I would have to watch it again. I can safely say I be seen this movie well over 250 times and it never gets old. What Tarantino accomplished here is cinematic masterpiece by its very The Godfather, Goid Fellas and there's Pulp Fiction. That's it. That's the list. Every other movie, no matter how good, comes after the big 3."
"Feb 20, 2005",8,"No more words to describe this film are necessary. It contains what it takes to be considered a true classic! Its characters are a film by themselves, sometimes the plot is not even necessary because we are stuck to those fascinating creatures doing wacky things."
"Apr 18, 2004",4,"So I've been a fan of Pulp Fiction since I was in High School. I watched the movie last night for the first time in awhile and was struck by never really knowing what was in the brief case, so I watched the scene in great detail. I noticed the apartment number was #416. So thinking this is probable related to a bible verse I looked up one starting with Matthew 4:16. I don't read the bible often if ever but since the Movie has the lighting up brief case locked at 666, and Jules set for a path of salvation on seriously changing his ways from a gangster to walking the earth in the path of the Shepard I thought to look it up. So Matthew 4:16 reads ""the people living in darkness have seen a great light; on those living in the land of the shadow of death a light has dawned."" I think this relates to the brief case, the people who had it, to Vincent which stayed in the land of the dark and ended up dead, and to Jules which turned to ""the path of the Shepard"" as he says. A great light was shone to Jules (which was currently living in the land of the dark) after the bullets whizzed by him and a light dawned as it did for all the others in the room which where also all living in the land of the shadow of death. Just a theory but better than anything else I've looked through yet."
"Apr 3, 2004",5,"Pinnacle direction. Pinnacle screenplay. Pinnacle acting. Pinnacle cinema.These days you rarely get to see anything original, movies now-a-days have become so cliche and so predictable at an unprecedented level.Released in the 90s, when the world wasn't this 'woke' and sensitive - The Golden Age of cinema.This movie teaches a valuable life lesson - choices matter, your life isn't pre-decided and it's in your hands. It highlights vengeance, forgiveness and even love in a way which you've never experienced before.People who can't get their head around this masterpiece are the real culprits of the degrading cinema these days. Hollywood is just matching with their viewers' viewing level. This is what I believe."
"Apr 18, 2003",4,"Pulp Fiction is a real boom in action movies,unique style of Quentin Tarantino made this movie what it really is-a legend!Of course let´s not forget the great business that the actors did.Even now,after  9 years I like to watch it.It´s a first class movie for sure!"
"Apr 3, 2003",5,"One of the most over rated movies ever. This is a good movie don't get me wrong but people chalk it up to be a masterpiece of film and the best thing ever since the wheel, and i don't see eye to eye with those people sure it's cool, sure it's got good dialogue but there's a lot of awkward scenes that go on for to long. And i was not happy with the ending it was bad and not fun but i digress. My one complaint was to be left more impacted then when i came and what i saw was wild and wacky but when i left i feel like i just saw a movie that had all those cool things but not enough things to care about."
"Dec 23, 2002",7,The movie was weird and was like a genre of its own . But it was weirdly fun to watch it and I had a great time and a great laugh from the movie . Samuel L Jackson and John Travolta were at their best ..
"Dec 23, 2002",7,"I must admit that I'm a little disappointed in myself for not having seen Pulp Fiction until very recently. It's something that I've always been meaning to watch, and you can never really go wrong with Quentin Tarantino. Samuel L. Jackson's performance is legendary, and although I am not a huge fan of John Travolta, I really enjoyed his performance as well. I absolutely loved the style of this film. The dialogue is so smooth and natural, and the way the different story lines intertwine just makes this movie that much more interesting and enjoyable. All of these little elements come together to produce a truly great film, one that I could watch over and over. Pulp Fiction is certainly a must see for everyone, whether you're a film buff or not."
"Oct 18, 2002",10,"If you are looking for Characters with flaws (and a lotta them) that make you feel better about yourself then this is the movie for you.Very fine characters with very interesting interactions make for a movie that explores relationships of all kinds (boss vs employee, lovers, friends) make this a relatable violent flick for kids of all ages above the age of 21+ (haha)"
"Apr 3, 2002",5,"I never thought it'd happen. I've seen a lot of movies. I've given a lot of high ratings. I've never before seen fit to give a movie a ten, though. But I could find not a single thing wrong with this movie.I avoided Quentin Tarantino's movies ever since I saw my first one, which was Kill Bill. I thought it was appalling - the storyline has been done before, the violence was over the top, the gore was stupid, the acting was shocking, and we won't even go into my dislike for Uma Thurman here. I was persuaded to watch both this movie and Reservoir Dogs by my best mate, and after much reluctance I finally acquiesced. And thank all the Gods I did.This manages to be one of the most violent, brutal movies ever produced. However, in a complete paradox to the statement I just made, there is next to no violence in the movie - it runs, much like Reservoir Dogs (but not to the same extent) off the witty and intelligent dialogue, and the incredible acting displayed by everyone involved. And yes, this includes Uma Thurman, despite my hatred for her - I regard her as a terrible actress, whatever beauty she may hold (and let's face it, there ain't much) and I refuse to watch most movies she stars in. She played a small role in this movie, and for once she actually played it well. I extend a hearty salutation.I must give a hearty thumbs up to John Travolta at this point. His character, Vincent Vega, is easily the best I have ever seen him play. Whilst he is a criminal, a junkie, a torturer and a murder, he manages to be extremely likable and you can't help sometimes but wish you were him.To those people who dislike intelligent movies - I advise you against watching this movie. The film grabs you by the balls and doesn't let go until the entire 114 minutes have expired, but if you're possessed of a lower IQ then by the end you won't have much of an idea of what's gone on.The film is constructed in Tarantino's trademark nonlinear fashion, meaning that if you want to watch this movie you haver to do so in one sitting to understand it. you can't just watch bits and pieces of it, otherwise it will make no sense to you whatsoever.I have regained a previously nonexistent respect for Mr. Tarantino with this film, and I look forward to perusing his works in more detail later on.""Get the Gimp!"""
"Feb 21, 2002",8,"With such an amazing cast and phenomenal creation staff it's no wonder I was blown away. I had flashbacks left and right while the dazzlingly twisting and interacting subplots kept me by turns confused and entertained. It's humorous without being slapstick, engagingly violent, and endlessly enthralling. Highly recommended!!"
"Jul 28, 2000",9,"I love this movie. However, Quentin Tarantino should stay on the other side of the camera. I love his work but yikes! He comes off whiny and obnoxious, and the nasal quality of his voice is not too pleasant. Otherwise, though, it's a creative and joyous mess. I adore it."
"Apr 29, 2000",5,"Simply put Pulp Fiction is the silliest film I have every seen, it puts 
 Battlefield Earth and The Long Kiss Goodnight (spookily starring the 
 two leads from this film) firmly in the shadows, they look like rare 
 vintage wines next to this cheap plonk. The fact it is so highly 
 revered by so many, and even considered profound, makes me fear for the 
 very existence of modern society.
 
 There are some fundamental reasons I dislike this film with a passion, 
 the first being the pacing and substance, the film really mirrors it's 
 director to perfection, yapping and a mumblin and a stumblin from start 
 to finish, enthusiastically about....Nothing! If Qentin was not such an 
 untalented, cretinous buffoon I would call him the new David Lynch. The 
 only substance in PF is of the white powdery verity, the film is just a 
 collection of sick images splashed on screen willy nilly strung loosely 
 together by some sharp but pointless dialogue. The film was too crude, 
 made purely for shock value. When violence, male rape, drug abuse, 
 accidental shootings and other such fun filled things are packaged as 
 cool and even as comedy in the hands of an immature director you get a 
 highly irresponsible film, and to sell it as some sort of 'smart art' 
 piece is doubly irresponsible.
 
 Then there is the complete lack of character development and depth. 
 There are no characters, only 2 dimensional machines created solely to 
 perform acts of severe violence and drop in a few wise cracks, they 
 perform actions in one scene that seem to have no effect or relation to 
 what happens in their next scene. Not one of them is even slightly 
 likable or in possession of any redeemable characteristics apart from 
 perhaps Butch (Willis), did I mention he is a violent thug, murderer 
 and a thief? Then there is Mia who seems to have little purpose in the 
 film other than an excuse to include the very uncomfortable scene where 
 an over weight Travolta boogies on the dance floor. Yes she is in the 
 'famous' needle scene as well, but what else? The section featuring 
 Vince and Mia was just dropped and barely mentioned again like Mia 
 herself, so what was the point? A question I asked of the film 
 throughout. I quickly realised that nobody in the film was there to be 
 developed, any one of them could have been dropped (apart from Butch) 
 or their actions performed by a completely new character without making 
 a spot of difference to the film, their actions were not to be the 
 subject of scrutiny. That would be asking too much of the Tarantino who 
 is clearly only interested in attempting to make stuff look cool. He is 
 the most unoriginal man on the planet only capable of tacky 'homage' 
 (ie, he is a thief) action films. Don't believe me? Watch Kill Bill 
 where he even pays homage to his own film, this one! I do give credit 
 to him in one respect. He realised that if he re-jigged the order of 
 plot events he could not only look artistically swish but he could 
 disguise the fact that the story is not worth the toilet paper it was 
 written on, impressing upon many the fallacy that the hack job 
 narrative structure enhanced the story.
 
 The direction is experimental but quite frankly tacky and laughable at 
 times. One scene featuring a near comatose Butch in particular comes to 
 mind, the camera is stuck dead still on him while Marsellus (Rhames) 
 uses the m-f word 100 times in about 5 minutes, totally amateurish. The 
 only memorable performance is from Jackson, who could make the 
 ingredients list of a packet of cookies sound fun, he is offset by a 
 flat performance from Travolta. That brings me to the 'witty' dialogue 
 which, apart from the violence, is the crux of the piece. It is 
 unfortunate then, that this dialogue basically consists of idiots 
 talking a load of nonsense about such deep things as cheeseburgers, 
 milkshake, foot massages, cleaning up skull and brain chunks and some 
 coffee that is described as gourmet s**t. Some dialogue was witty but 
 mostly it was just utterly pointless, the characters deliver it with 
 such perceived style and coolness despite the fact they were talking 
 about, frankly, a lot of BS. Add this to the fact there is (barring 
 brief moments in Butch's story) no plot, no emotion and especially no 
 substance and you have one worthless film. ""Ah you don't get it"" they 
 all scream, don't make me laugh, the circular narrative and the 
 ham-fisted attempt at redemption at the end does not equal substance. 
 The ending was hilariously cheap, obviously a desperate attempt to 
 justify a pointless 2 hour string of images in one strike. Is it meant 
 to be profound? Well after sitting through the whole film which 
 consisted of characters that were never developed adequately, where no 
 actions or events were properly tackled, challenged or explored with 
 any great thought or depth during which I was never required to care 
 even once, I was presented with one of the most cheesy, pointless 
 monologues in film history. Oh and a parody of QT's fans - the 
 briefcase is opened and they stare at the shiny thing and go ""ooooh, it 
 beautiful"". It is all a hollow gesture when you consider the character 
 that delivers the speech and his actions directly following it, 
 combined with the entire sequence of stupid events that precede it. 
 Many movies these days suffer similar problems at their conclusion 
 because of obvious limitations in plot structure and development, some 
 have endings that invalidate the rest of the film, others have endings 
 that are invalidated by the rest of the film, with Pulp Fiction QT has 
 somehow achieved both simultaneously. You'll figure out what I mean. As 
 a rule I don't usually let a film's director put me off the film itself 
 but, after Kill Bill and Pulp Fiction, Tarantino films are now the 
 exception."
"Feb 24, 2000",8,"I just finished screening this movie for the first time after putting it off for a number of years because of what seemed like equivocating appraisals from some of my friends. In hindsight, however, it seems to me that while the movie must have definitely bowled them over, overall they weren't sure exactly what to make of it or how to articulate what were probably a confused mix of feelings. But I am so impressed that I feel compelled to add a few specific observations to the many fine reviews already on this database."
"Aug 20, 1998",6,"This movie has is all.. Good actors, good story, and a helluva ""speed"" all through the movie.. You will never be bored when watching this movie.. With so many good actors in one movie, you could think that it would not be a good movie. But In my opinion, This is the Best movie John Travolta & Laurent Fishbourne ever acted in.. They both are in their peak performance.. One very cool thing about this movie, is that you may THINK, that you know whats gonna happened next... But believe me, you don't have a clue... I have seen this movie at least 50 times already.. And I could easily watch it 50 times more, without getting bored.. It deserves a BIG 10/10..If you haven't seen it, go get a copy immediately.."
